Product, Price
HP 6th Gen Corei7 -8GB Ram-500GB HDD-EliteBook 820 Refurbished -win11 ,"KSh 32,900"
HP Refurbished ProBook 440G1 X360 8thGen Core I5 16GBRAM 256GB SSD TOU,"KSh 49,999"
HP 6th Gen Corei7 -8GB Ram-500GB HDD-EliteBook 820 Refurbished -win11 ,"KSh 32,900"
"Asus X543 - Intel Celeron (N Series) - 15.6"" - 4GB RAM - 1TB HDD - Win","KSh 29,995"
"HP Refurbished EliteBook 840 G4 16GB, 256 GB SSD ,7th GEN ,Intel Core ","KSh 34,900"
"HP Refurbished 840 G3 TouchScreen Intel Core i5 6th Gen 8GB, 256GB SSD","KSh 27,999"
HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 4GB 500 HDD 14'' INCHES W,"KSh 29,999"
"HP Refurbished EliteBook 8460p Core I5, 4GB Ram, 500GB HDD + FREE Wire","KSh 17,590"
"HP Refurbished ProBook X360 11 G1 EE, Touchscreen Laptop, 4GB RAM, 128","KSh 18,300"
"Toshiba Refurb Satellite Pro C50-H Intel -1035G1 CPU @1.00GHz(8CPUs),~","KSh 64,999"
HP Refurbished CPU Intel Corei5 6100 4GB RAM 500GB Windows 10 Pro 2020,"KSh 19,000"
"HP Refurbished EliteBook 840 G1, Intel Core I7, 14"", 1TB HDD, 8GB RAM,","KSh 45,999"
Lenovo Ideapad 3-Intel Celeron (N Series)-256GB SSD+1TB HDD-4GB RAM-Wi,"KSh 34,995"
"HP Refurbished Revolve 810 G3 Core I5 8GB RAM, 256GB SSD, 11.6""- Slive","KSh 21,399"
"HP Refurbished Elitebook 820 12"" Intel Core i7 8GB, 500GB DOS - Black","KSh 28,999"
"HP Folio 9470m Refurbished EliteBook G1 14"" Intel Core I7 8GB RAM 500G","KSh 30,000"
Lenovo Lenova ThinkPad X1 Yoga 8th Generation,"KSh 85,000"
"Lenovo ThinkBook 14 G2 LENOVO Intel Core I5 1135G7 11th Generation, 8G","KSh 90,000"
Lenovo Brand New Lenovo Ideapad 3 - 11th Gen/Intel Core I7/4GB RAM/1TB,"KSh 88,999"
HP 11TH GEN BRAND NEW HP ELITEBOOK 840 G8 512SSD INTEL CORE I7 14INCHE,"KSh 245,000"
HP EliteBook 820 G3 Intel Core I5 6th Gen Refurbished 4GB-500GB HDD -S,"KSh 26,000"
HP ENVY 13-Ultrabook Laptop Core I7 16GB 512GB SSD 13.3” Display,"KSh 187,000"
"Apple Refurbished MacBook Pro 13"" Core I5 2.5GHz 8GB RAM, 500GB HDD (M","KSh 33,399"
Lenovo Refurbished Yoga 11e -x360 Touch Screen- Intel Celeron 4GB 128 ,"KSh 18,000"
"Lenovo Refurbished X131e 8GB RAM 320GB HARD DISK 12.5"" Intel Celeron, ","KSh 13,999"
"HP Refurbished Elitebook 755 - 15.6"" - AMD A10 - 8GB RAM -256 GB SSD -","KSh 28,000"
DELL VOS-3510 EA/i5-1135G7/8GB RAM/1TB HARRDISK/15.6 Inch HD/UBUNTU,"KSh 89,000"
Asus BRAND NEW SEALED X543U CORE I5 4GB 1 TB 15.6'' INCHES,"KSh 79,000"
HP REFURBISHED PROBOOK 11 G2 CORE I3 *TOUCH SCREEN* 8GB 1 TB WINDOWS 1,"KSh 25,999"
"HP REFURBISHED EliteBook X360 1030 G3 13.3"" Intel Core I5 2.6 GHz, 8GB","KSh 54,999"
Asus Vivobook E12-Intel Celeron(N Series)-500GB HDD-4GB RAM-Windows 10,"KSh 36,995"
"HP Refurbished 840 ,Intel Core I5 - 14"" - 500HDD - 8GB RAM - Black TOU","KSh 26,000"
Lenovo Refurbished Thinkpad X240 Intel Core I3 4GB/500GB HDD 12.5'' Bl,"KSh 18,999"
HP 7th Generation Radeon Graphics Elitebook 725 G1 4GB RAM 500 GB Stor,"KSh 28,000"
"HP Refurbished Folio 9470m - 14"" Intel Core I5 RAM 8GB HDD 500GB Windo","KSh 27,399"
"HP Refurbished Folio 9470 EliteBook 14"" Intel Core I5 4GB, 500GB With ","KSh 23,000"
HP Refurbished ProBook 440G1 X360 8th Gen Core I5 16GBRAM 256GB SSD TO,"KSh 50,299"
"Lenovo Refurbished Lenovo 8GB RAM 320GB HARD DISK 12.5"" Lenovo X131E I","KSh 13,998"
HP Refurbished Zbook 15 Core I7 8GB 256GB SSD,"KSh 113,999"
DELL Refurbished Dell Latitude 7300 Core I7 8th Gen 8GB RAM 256GB SSD ,"KSh 48,200"
"HP Notebook 15-Intel Celeron (N Series)-256GB SSD+4GB RAM-15.6""-Window","KSh 32,995"
HP REFURBISHED HP 3125/AMD/320 HDD/4 GB/BLACK STICKER+FREE SLEEVE,"KSh 15,300"
"HP Envy 17, I7--1165G7 4.7GHz, 11th Gen 16GB, 512GB SSD,","KSh 150,000"
"HP 15-DW1322NIA Touchscreen 8GB Ram-1TB HDD Intel Core I3 15.6""+ BAG+ ","KSh 62,500"
"HP Refurbished Probook G1 Core I5 - 1TB- 8GB RAM -15.6"" Full Keyboard ","KSh 29,999"
HP Refurb Elitebook X360 1040G5 Intel Core I7-8650U CPU @1.90GHz (8CPU,"KSh 64,999"
Generic Binai S8 Tablet+Tablet Case 8 Inch 4G SC9863A,"KSh 18,954"
HP Refurb 820 G3 - 8 GB Ram.256 SSD - Core I7.,"KSh 28,999"
Lenovo Refurbished Lenovo ThinkPad X240 Intel Core I7-4600U Notebook B,"KSh 39,200"
HP Notebook Core I5 12gb Hdd - 512 Ssd Hard Windows 10 Pro + Carry Cas,"KSh 85,800"
"HP REFURBISHED ProBook X360 11 G2 , Intel Core I5, 8GB RAM, 512GB SSD,","KSh 27,999"
"HP Refurbished Elitebook 820 -Core I5 G2 5th Gen-4GB -500GB- 12.5"" Sli","KSh 21,499"
"Lenovo Refurbished Thinkpad 11E NON TOUCH 12"" CELERON 4GB RAM, 500GB H","KSh 15,104"
"HP Refurbished Stream 11 Pro 11.6"" Intel Celeron 4GB RAM 64GB SSD Ultr","KSh 15,300"
"HP Refurbished HP EliteBook 820 G1 Core I5 8GB RAM 1TB HDD, Windows10","KSh 30,000"
DELL Refurbished Latitude E5270 Core I7 8GB 256GB SSD 6th Gen 2.6GHz 1,"KSh 29,500"
"HP 840 G3 TouchScreen Intel Core I7 6th Gen 8GB, 256GB SSD -Refurbishe","KSh 38,999"
"Lenovo Refurbished Thinkpad X250 Intel Core I5, 8GB RAM, 500GB HDD, 12","KSh 21,999"
HP BRAND NEW SEALED HP 15 CORE I7 8GB 1TB 15.6'' INCHES DOS,"KSh 105,000"
HP Notebook 14 I3 -8gb Ram - 512 Ssd Hard Disk - Windows 10 + Free Bac,"KSh 60,999"
"HP EliteBook 830 G5 Core I5 8250U 16GB 256GB -Refurbished-13.3""'.Silve","KSh 41,999"
DELL BRAND NEW SEALED 7090 CORE I7 4GB 1TB 18.5' INCHES DOS,"KSh 101,650"
"HP Pro X2 Detachable Core I5, Refurbished 16GB Ram, 256GB SSD,12"" SILV","KSh 42,000"
"Lenovo IdeaPad 3 Core I5 4GB RAM 1TB HDD 11th Generation 15.6"" Platinu","KSh 59,999"
"HP Refurbished EliteBook 840 G1, Intel Core I7, 14"", 500GB HDD, 4GB RA","KSh 22,999"
"DELL E7240 13.3"" Refurbished Intel Core I7 8GB, 256GB SSD DOS - Silver","KSh 25,999"
"HP SUPER SLIM Refurbished HP EliteBook Folio 9480m, 14"" Intel Core I7 ","KSh 32,000"
"DELL Latitude 12 E7290 Ultrabook Refurbished – Core I7-8650U, Core I7,","KSh 62,000"
HP Refurbished Elitebook 840 G2 5th Gen Core I5 -8GB RAM-500GB HDD -14,"KSh 23,800"
"HP Refurbished EliteBook 840 G5 Intel Core I5 8th Gen 8GB, 256 GB SSD ","KSh 39,900"
Lenovo Refurbished Thinkpad Yoga 11e Touch Screen Intel Celeron 4GB 25,"KSh 24,400"
"HP Refurbished Elitebook 840 G2 5th Gen Touchscreen Core I5, 8GB RAM 5","KSh 25,999"
"HP Refurbished Folio 9470m - 14"" Intel Core I5 RAM 8GB HDD 500GB.","KSh 25,000"
HP Elitebook 840 G5 TouchScreen Core I7 16gb Ram 512gb Ssd Refurbished,"KSh 51,999"
Generic Universal Multi-Function Oxford Cloth Laptop Computer Shoulder,"KSh 3,299"
"HP Newest HP Pavilion 14"" HD Laptop, 11th Gen Intel Core I5-1115G4 3.0","KSh 63,000"
HP REFURBISHED HP ELITEBOOK 840 G1 CORE I5 8GB 256SSD 14''INCHES ''TOU,"KSh 24,999"
DELL Refurbished Latitude E7270 Core I7 8GB 256GB SSD 6th Gen 12.5 Inc,"KSh 29,900"
HP Eitebook 820G3 Refurbished Core I5 6th Gen 8GB 256HDD Backlit Keybo,"KSh 27,000"
"DELL Refurbished 3189 Pentium Touchscreen - 4 GB/128 GB SSD 11.6""- Fre","KSh 21,500"
HP Refurbished Probook 430 - Core I5 - 4GB RAM - 500GB HDD - 13 Inches,"KSh 29,999"
HP Refurbished Elitebook 820 G3 Core I5 8GB RAM 256GB SSD 6th Gen 12.5,"KSh 29,900"
Lenovo Ideapad 3-Intel Celeron (N Series)-256GB SSD+1TB HDD-4GB RAM-Wi,"KSh 38,995"
HP Zbook 15 G3 Intel Core I7 6th Gen 16GB RAM 256GB SSD + 4GB NVIDIA 1,"KSh 65,299"
"HP REFURBISHED HP Elitebook Folio 1040 G3 Core I5 8GB, 256GB SSD","KSh 42,500"
Asus X543U ASUS Intel Core I5 6th Gen 8GB RAM 1TB HDD 15.6 Inches Disp,"KSh 65,999"
"Apple Refurbished MacBook Pro 13"" - Intel Core I5 2.4GHz -4GB RAM -500","KSh 30,999"
"HP Refurbished Folio 9470m - 14"" Intel Core I5 RAM 8GB HDD 1TB - Silve","KSh 29,999"
Generic 15-17 Inch Gaming P Laptop Cooling Stand Powerful Pad With 5,"KSh 8,030"
"HP Refurbished EliteBook 840 G5, Core I5 8th GEN 8GB RAM 256GB SSD +","KSh 39,999"
HP 6TH GENERATION Core I7 8GB RAM -256GB SSD Refurbished EliteBook Fol,"KSh 44,000"
HP Refurbised Elitebook 1030 G2 X360 Touchscreen 7th Gen Core I5 8gb R,"KSh 65,000"
Generic 2GB DDR2 PC2-5300 5300U DDR2-667 MHZ 240-Pin Desktop PC M Memo,"KSh 1,969"
HP Refurbished Revolve G3 Convertible - Intel Core I5 Ram 8gb - Ssd 25,"KSh 22,999"
HP Refurbished Revolve 810 G3 Convertible - Intel Core I5 Ram 8gb - Ss,"KSh 26,598"
HP 6th Gen 640 G2 8GB RAM 1 TB Storage Refurbished Intel Core I5,"KSh 38,000"
"HP REFURBISHED 7TH GEN EliteBook X360 1030 G2 13.3"" Intel Core I5 2.6 ","KSh 60,999"
"HP Refurbished Revolve Touchscreen 810 G3 Core I5 8GB RAM, 256GB SSD, ","KSh 20,500"
HP Refurbished Elitebook 2570P - Core I5 - 500GB/4GB RAM - Sliver - 12,"KSh 17,300"
"Apple Refurbished MacBook Pro 13"" Core I5 2.4GHz 8GB RAM, 500GB HDD (L","KSh 39,000"
"HP Refurbished HP Elitebook 820 -Corei5-4GBRAM-500GB- WIN 10 12"" slim","KSh 19,999"
"HP Refurbished ProBook 640, Intel Core I5, 500GB HDD, 4GB RAM + Free M","KSh 22,500"
HP BRAND NEW SEALED 15 CORE I7 8GB 1 TB 2GB NVIDIA 15.6'' INCHES,"KSh 100,000"
"Lenovo Refurbished Thinkpad X250 Core I5,8gb Ram,500gb Hdd,12.5''+ FRE","KSh 23,900"
HP ENVY X360 13M Core I7 8 GB Ram 512GB SSD 13.3 Inches,"KSh 141,000"
"Asus X543 Intel Celeron(3350) 1TB-HardDisk, 4GB-DDR3 -RAM,-WIN10+ANTIT","KSh 31,999"
"Asus X543 Intel Celeron(3350) 1TB-HardDisk, 4GB-DDR3 - RAM,-WINDOWS 10","KSh 30,500"
DELL Refurbished Latitude E5270 Core I7 8GB 256GB SSD 6th Gen 2.6GHz 1,"KSh 28,600"
"HP REFURBISHED 7TH GEN EliteBook X360 1030 G2 13.3"" Intel Core I5 2.6 ","KSh 60,999"
"Lenovo Refurbished Thinkpad X240 Intel Core I5, 4GB RAM, 500GB HDD, 12","KSh 19,499"
HP Refurbished HP EliteBook 820 G3 Intel Core I5 6th Gen 8GB-256GB SSD,"KSh 24,599"
"Apple Refurbished MacBook Pro 13"" - Core I5 2.4GHz -4GB RAM, 500GB HDD","KSh 30,999"
Lenovo Refurbished Thinkpad X1 Carbon 8GB 256GB SSD Core I7 4th Gen 14,"KSh 29,900"
Laptop DELL LATITUDE E7275 USED,"KSh 53,000"
"HP Refurbished ProBook 655 G1 Notebook 15.6"" AMD A10 - 8GB DDR3 RAM - ","KSh 27,999"
"HP Refurbished Elitebook 820 Core I5, 4GB RAM-+ 500 GB HDD -12.5"", Sil","KSh 20,500"
"Lenovo Ideapad 3 LENOVO, Intel Celeron (N Series) - 14"" 4GB RAM 1TB HD","KSh 37,999"
Lenovo Refurbished Yoga 300e X360 TOUCHSCREEN-Intel Celeron-4GB RAM-12,"KSh 17,999"
"HP Probook 450 G8- Core I7, 8GB RAM, 512GB SSD, 15.6 Inches","KSh 149,500"
Lenovo Refurbished TP Yoga 11e Touchscreen- Intel Celeron 4GB 500GB 11,"KSh 17,999"
"Lenovo Refurbished ThinkPad X120e 11.6"" AMD E-350 4GB DDR3-SDRAM - 250","KSh 12,999"
"HP Hp-15 Core I3 10th Gen 8GB RAM 1tb,15.6"" HD Display Windows 10","KSh 41,000 - KSh 42,000"
Lenovo Refurb Thinkpad X380 Yoga Intel Core I7-8650U @1.90GHz 16gb Ram,"KSh 52,999"
Generic 7 In 1 Torx Screwdriver Set Laptop Repair Tool Kit Multitool H,KSh 173
"Asus ZenBook 14, Intel Core I7 10510U, 16GB DDR3 RAM, 512GB SSD","KSh 157,999"
"HP Refurbished Elitebook 840 G3 6th Gen , Core I5, 8GB RAM- SSD 1TB -1","KSh 38,999"
HP REFURBISHED PROBOOK 11 G2 *TOUCH SCREEN* CORE I3 4 GB 1 TB WINDOWS ,"KSh 23,999"
Toshiba Dyna Book R63 Core I5-6300u/Refurbished/laptop 4GB RAM / 128GB,"KSh 19,599"
"HP EliteBook 755 G3 Refurbished 15.6"" - AMD PRO A10-8700B66,8GB RAM - ","KSh 27,074"
Asus BRAND NEW SEALED E410M CELERON 4GB 128SSD 14' INCHES,"KSh 45,000"
"HP PROBOOK 11 G2, X360, TOUCHSCREEN, CORE I5, 8GB RAM, 256GB SSD, REFU","KSh 38,999"
"DELL Core I5, 8GB, 500GB Hdd Windows 10 Trial Refurbished Latitude 744","KSh 24,999"
DELL Latitude 3560 Workstation,"KSh 125,000"
"HP REFURBISHED 7TH GEN EliteBook X360 1030 G2 13.3"" Intel Core I5 2.6 ","KSh 60,999"
HP REFURBISHED PROBOOK 11 G2 CORE I3 8GB 500HDD *TOUCHSCREEN* WINDOWS ,"KSh 22,999"
"HP 16GB, 256 GB SSD 7th Gen Refurbished EliteBook 840 G4 Intel Core I5","KSh 27,541"
"Lenovo Refurbished ThinkPad X120e 11.6"" AMD E-350 1.6GHz - 2GB RAM - 2","KSh 11,800"
"Asus VivoBook E12-Intel® Celeron®-11.6""-4GB RAM-500GB HDD-Windows 10-G","KSh 32,000"
HP REFURBISHED ELITEBOOK 8440 CORE I5 8GB 1 TB 14' INCHES WINDOWS 10,"KSh 20,999"
"HP Refurbished EliteBook 8440p, Intel Core I5, 4GB-RAM, 500GB-HDD, 14.","KSh 16,000"
Lenovo Brand New Lenovo Ideapad 3 - 11th Gen/Intel Core I7/8GB RAM/1TB,"KSh 93,999"
HP REFURBISHED SPECTRE X2 PRO DETACHABLE *TOUCH SCREEN* CORE I5 4GB 25,"KSh 25,999"
"HP Notebook 15-Intel Celeron-4GB RAM-500GB HDD-Windows 10-15.6""-Black+","KSh 33,999"
"Lenovo Refurbished Thinkpad X131e-Core I3 4GB, 320GB 12.5"" + FREE WIRE","KSh 19,400"
Lenovo Refurbished Thinkpad X240 Intel Core I5 4GB/500GB HDD 12.5'',"KSh 18,800"
"DELL Vostro 3400 - 14"" - Intel Core I5 - 1TB + 256GB SSD - 8GB RAM - U","KSh 74,699"
Lenovo Ideapad 3 - 11th Gen Intel® Core™ I5 - 512GB SSD - 8GB RAM - 14,"KSh 75,000"
HP Refurbished ProBook 8440 - Core I5 - 4GB - 500GB HDD - 14'' - Windo,"KSh 16,999"
"HP Refurbished EliteBook 820 Core I3 4GB RAM 500GB HDD 12.5"" Windows 1","KSh 19,990"
"HP Refurbished Elitebook 820, 12.5"", Slim, Core I5, -4gb Ram-500gb Hdd","KSh 24,500"
"HP X360 310 G2 Refurbished Convertible Celeron Dual Core 4GB, 128GB SS","KSh 19,600"
HP Refurbished Probook 11x360G2 CORE M 8GB RAM 256 HDD TOUCH SCREEN,"KSh 29,500"
"HP Notebook 15-Intel Celeron (N Series)-256GB SSD+8GB RAM-15.6""-Window","KSh 35,500"
HP REFURBISHED ELITEBOOK 8440 CORE I5 4GB 500HDD 14' INCHES WINDOWS 10,"KSh 18,999"
HP Revolve Hp 810 Refurbished Coi5/ 8Gb RAM/256 SSD /Touchscreen/silve,"KSh 23,999"
"Lenovo Refurbished Thinkpad X250 Core I5 4GB 500 5TH Gen 12.5"" Windows","KSh 18,000"
"HP Refurbished EliteBook 8470 14"" Intel Core I5 4GB, 500GB HDD FREE BA","KSh 19,500"
"Apple Refurbished MacBook Pro 13"" - Core I5 2.4GHz -4GB RAM, 500GB HDD","KSh 32,500"
"HP Refurbished EliteBook 840 G2 Core I5 5th Gen 4GB, 500GB HDD DOS, Si","KSh 23,500"
Lenovo Refurbished Yoga 300E Intel 6th Gen 4GB 125GB SSD Laptop - Blac,"KSh 18,999"
"Toshiba Refurbished Toshiba Tecra Z40-C - Intel Core I5-6300U 2.4GHz, ","KSh 31,999"
HP Refurbished EliteBook 840 G1 Core I5 500GB HDD 4GB RAM 14 Inch Scre,"KSh 28,200"
"Lenovo REFURBISHED THINKPAD YOGA 11E NON TOUCH4GB,128 SSD","KSh 13,500"
HP Refurbished EliteBook 820 G3-Intel Core I5 6th Gen-8GB RAM-256 SSD-,"KSh 25,999"
"HP Pro X2 612 Detachable Core I5, Refurbished 4GB Ram, 256GB SSD,12"" D","KSh 37,499"
Generic PU Leather Smart Tablet Full Protective Cover Suitable For Ipa,KSh 840
"HP Refurbished Probook 650 G1 Core I5-4GB RAM - 500 HDD- 15.6"" Full Ke","KSh 25,000"
"HP ENVY X360 Convert 13m-bd0023dx, 11th Gen Intel Core ...","KSh 129,999"
HP Refurbished Elitebook 820 G3 8GB RAM 500GB HDD Core I5 6th Gen 12.5,"KSh 26,200"
"HP Refurbished Folio 9480m - 14"" Intel Core I5 RAM 8GB HDD 500GB Windo","KSh 28,999"
"DELL Refurbished Latitude 7280, Core I5 -7300U 7th Gen 2.60GHz, 8GB RA","KSh 28,999"
"HP Refurbished Elitebook G3 6th Gen , Corei5, 8GB RAM-+ 1TB HDD -12.5""","KSh 24,499"
HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 8GB 500 HDD 14'' INCHES W,"KSh 30,999"
HP REFURBISHED HP 3125/4GB RAM/320 HDD/ AMD/BLACK STICKER +FREE SLEEVE,"KSh 15,000"
"HP Refurbished EliteBook 840 G3 Core I5 6th Gen, 8GB RAM 256GB SSD -12","KSh 26,499"
"DELL Refurbished Latitude E7470, 6th Gen Core I5, 8GB, 256GB Ssd","KSh 35,499"
"HP Refurbished EliteBook 8440p Core I5, 4GB Ram, 500GB + FREE Mouse","KSh 17,500"
Generic Aluminum Adjustable Laptop H Table Stand Tablet PC Desk Fold,"KSh 8,535"
HP REFURBISHED PROBOOK 11 G2 CORE I3 8GB 1 TB*TOUCHSCREEN* WINDOWS 10 ,"KSh 24,999"
"Lenovo Refurbished Thinkpad X240-Core I5,8GB,500GB HDD 12.5''","KSh 20,999"
"HP REFURBISHED EliteBook 840 G1 Intel Core I5 14"" 8GB RAM 500GB HDD","KSh 22,999"
"HP REFURBISHED EliteBook 840 G1 Intel Core I5 14"" 8GB RAM 500GB HDD","KSh 22,999"
Generic Backlit Wireless Keyboard Bluetooth IOS For IPad Pro 10.5'' Ta,"KSh 9,759"
Microsoft Surface Go 3,"KSh 85,000"
"HP Refurbished ProBook X360 11 G2 , Intel Core I5, 8GB RAM, 1TB SSD, 1","KSh 31,999"
HP BRAND NEW SEALED HP 15 CORE I7 8GB RAM 1TB HDD 15.6'' INCHES WINDOW,"KSh 103,999"
"Asus W202-11.6""-Intel Celeron-4GB RAM-128GB EMMC-Windows 10-Blue-Keyho","KSh 28,999"
"Lenovo Refurbished Lenovo X240 Intel Core i5 4GB, 500GB DOS - Black","KSh 18,999"
"Lenovo Refurbished Thinkpad X131E C -11.6"" - Intel Core I3 - 320GB HDD","KSh 18,000"
"Lenovo Thinkpad Refurbished AMD, 4GBRAM 320GB HDD-11.6"" Screen","KSh 16,000"
Asus BRAND NEW SEALED UX425E CORE I5 8GB RAM 512SSD 14' INCHES,"KSh 148,000"
HP REFURBISHED ELITEBOOK FOLIO 1040 G3 CORE I7 8GB 256 SSD 14'' INCHES,"KSh 45,999"
"HP Notebook 15-Intel® Celeron®-15.6""-4GB RAM-256GB SSD-Windows 11-Blac","KSh 34,000"
HP Zbook 15 G3 Core I7 16GB RAM 256GB SSD+2GB Graphics 15.6″ Gaming La,"KSh 55,000"
Lenovo Ideapad 3-Intel Celeron (N Series)-1TB HDD-4GB RAM-Windows 10-1,"KSh 32,995"
"Lenovo Ideapad 3-Intel® Celeron®-256GB SSD+1TB HDD-4GB RAM-15.6""-Windo","KSh 33,000"
"Lenovo Refurb ThinkPad T430 - 4"" - Intel Core I5 - 500GB HDD - 4GB RAM","KSh 22,999"
"HP Refurbished Elitebook Folio 9470 - 14"" - Intel Core I3- 4GB RAM - 5","KSh 27,100"
"Lenovo Ideapad 3-15.6""-Intel Celeron-256GB SSD+1TB HDD-4GB RAM-Windows","KSh 34,999"
HP Refurbished Elitebook 820 G3 Core I5 8GB RAM 256GB SSD 6th Gen 12.5,"KSh 29,700"
Generic SKTC A10 Mini Desktop HTPC Computer Case for,"KSh 18,282"
"HP Notebook 15-Intel® Celeron®-15.6""-4GB RAM-256GB SSD-Windows 11-Blac","KSh 34,000"
HP Zbook 15 G3 Core I7 16GB RAM 256GB SSD+2GB Graphics 15.6″ Gaming La,"KSh 55,000"
Lenovo Ideapad 3-Intel Celeron (N Series)-1TB HDD-4GB RAM-Windows 10-1,"KSh 32,995"
"Lenovo Ideapad 3-Intel® Celeron®-256GB SSD+1TB HDD-4GB RAM-15.6""-Windo","KSh 33,000"
"Lenovo Refurb ThinkPad T430 - 4"" - Intel Core I5 - 500GB HDD - 4GB RAM","KSh 22,999"
"HP Refurbished Elitebook Folio 9470 - 14"" - Intel Core I3- 4GB RAM - 5","KSh 27,100"
"Lenovo Ideapad 3-15.6""-Intel Celeron-256GB SSD+1TB HDD-4GB RAM-Windows","KSh 34,999"
"HP Pro X2 612 Detachable Core I5, Refurbished 4GB Ram, 256GB SSD,12"" D","KSh 37,000"
HP Refurbished Elitebook 820 G3 Core I5 8GB RAM 256GB SSD 6th Gen 12.5,"KSh 29,700"
Generic SKTC A10 Mini Desktop HTPC Computer Case for,"KSh 18,282"
DELL Refurbished 3189 Pentium Touchscreen - X360 Ram 8GB SSD256GB 11.6,"KSh 22,499"
"HP Refurbished Elitepad 900 G1, 10inch Display, 2GB-64GB With Windows ","KSh 18,499"
HP Refurbished Elitebook 2570P - Core I5 - 500GB/8GB RAM - Sliver - 12,"KSh 18,999"
HP Refurbished 7th Generation ELITEBOOK X360-1030 G2 CORE I7 8GB/512GB,"KSh 65,500"
"HP Refurbished Elitebook 820 - 12.5"" - Corei5 - 8GB RAM - 500GB HDD - ","KSh 24,999"
"Generic Laptop Cooling Pad, Gaming Laptop Cooler,(Without RGB","KSh 4,434"
Generic GTX1050 2GB DDR5 128Bit Game Graphics Card -E VGA DVI HDMI For,"KSh 16,809"
Mecer Xpress Exec 10.1” Win10 Pro 2in1 Tablet Intel Celeron/4GB RAM/12,"KSh 44,410"
Generic 4G LTE Mobile WiFi Wireless Pocket Hotspot Router Modem Broadb,"KSh 7,259"
HP Refurbished ProBook 640 14 Intel Core I5 500GB HDD 4GB RAM Black & ,"KSh 30,320"
Lenovo Refurbished Thinkpad Yoga 11e Touch Screen Intel Celeron 4GB 25,"KSh 24,999"
"DELL Refurbished Latitude E6420 14"" - Intel Core I5 - 320GB, 4GB Win 1","KSh 18,000"
"Lenovo Refurbished Thinkpad X130e AMD Ram 4GB, HDD 320GB - 11.6""- Blac","KSh 13,250"
"Lenovo ThinkPad T470s Refurbished Intel Core I7-6600U 6th Gen, 8GB RAM","KSh 35,999"
HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 4GB 500 HDD 14'' INCHES W,"KSh 29,999"
"HP Refurbished EliteBook 840 G1 Intel Core I5 4GB RAM 500GB HDD 14"" Wi","KSh 20,999"
"HP EliteBook 840 G5 8th Gen Intel I5-8GB DDR4 RAM, 256GB SSD-Refurbish","KSh 39,999"
"HP Refurbished Elitebook 745 - 14"" - AMD A10 - 8GB RAM - 256GB SSD - W","KSh 23,749"
Generic MEGA2560 R3 40 Sensor Modules Starter Kit IIC 20x4 2004 LCD Di,"KSh 10,295"
"HP Refurbished EliteBook 820 G3 Core I5 8GB-1TB HDD Silver-12.6"" 6th G","KSh 28,999"
"HP ProBook 430 G8, Core I7 11th Gen, 8 GB Ram, 512 GB SSD,FREE DOS-SIL","KSh 128,999"
Lenovo Refurbished Thinkpad X270 Intel Core I5 4 GB RAM 500 GB HDD 12.,"KSh 26,899"
Lenovo Refurbished Thinkpad X131E-Intel Celeron-4GB RAM+320GB HDD-Blac,"KSh 14,999"
Lenovo Refurbished Thinkpad Yoga 11e Touch Screen Intel Celeron 4GB 50,"KSh 19,250"
HP Refurbished Elitebook 840 G4 7th Gen Core I5 8GB Ram 500GB HDD - 14,"KSh 40,999"
HP Refurbished Elitebook 2570P - Core I5 - 500GB/4GB RAM - Sliver - 12,"KSh 18,000"
"Apple MacBook Pro M1, RAM 8GB, ROM 512 GB","KSh 214,000"
"Toshiba Refurbished Toshiba Tecra Z40-C -Core I5-6300U 2.4GHz, 8GB RAM","KSh 32,000"
"HP ProBook 640 G4 Laptop 14.0"" 7th Gen Intel Core I5-7200U , 8GB DDR4 ","KSh 30,000"
"HP Refurbished Elitebook 820 12.5"", Slim Intel Core I5 4GB RAM, 500GB ","KSh 21,399"
Lenovo BRAND NEW SEALED LENOVO IDEAPAD 3 CORE I7 4GB 1TB 14'' INCHES,"KSh 93,999"
HP Refurb Elitebook X360 1030G7 - 16gb Ram 256ssd With Back-lit Keyboa,"KSh 89,999"
HP Zbook 15 G3 Intel Core I7 6th Gen 16GB RAM 256GB SSD + 2GB NVIDIA 1,"KSh 55,000"
"Lenovo Refurbished Yoga 260 X360, 12.5"" Touchscreen - 6th Gen Intel Co","KSh 35,500"
"HP Notebook 15-Intel Celeron (N Series)-500GB HDD+4GB RAM-15.6""-Window","KSh 29,995"
Generic Quty Premium PU Leather Coated Hard Shell Cover For Book Retin,"KSh 1,779"
Generic KingSpec DDR3 4GB 8GB 1600Mhz Desktop Computer Memory NON-ECC ,"KSh 5,958"
"Realme Laptop Core I5 8+512 SSD, Windows 10 OS,14 Inch Display,1.38kg","KSh 89,999"
"Asus E410M Celeron, 4gb Ram, 128gb Ssd, 14inches Screen, Windows 11, B","KSh 32,800"
HP Refurb Probook 450 G4 7th Gen - 8gb Ram 256SSD -15.6 Inches - Corei,"KSh 39,999"
HP BRAND NEW SEALED 15 CORE I7 8GB 512 SSD 15.6'' INCHES,"KSh 104,000"
Generic 2016 MMO Razer Naga Gaming Mouse 5600dpi 3.5G Laser Sensor 6 B,"KSh 5,857"
